city,date,is_anomaly,anomaly_score
Ahmedabad,2025-11-13,False,0.1504152278005707
Ahmedabad,2025-11-14,False,0.14919972675302728
Ahmedabad,2025-11-15,False,0.15190976652315558
Ahmedabad,2025-11-16,False,0.13282283754015772
Ahmedabad,2025-11-17,False,0.14244777985767731
Ahmedabad,2025-11-18,False,0.10662159245383668
Ahmedabad,2025-11-19,False,0.10447403043152115
Ahmedabad,2025-11-20,False,0.10143325026448713
Ahmedabad,2025-11-21,False,0.15244891030295793
Ahmedabad,2025-11-22,False,0.15938858310051962
Ahmedabad,2025-11-23,False,0.13130085013196308
Ahmedabad,2025-11-24,False,0.1549969277729366
Ahmedabad,2025-11-25,False,0.14242296403636728
Ahmedabad,2025-11-26,False,0.12317597616226061
Ahmedabad,2025-11-27,False,0.11943620144664291
Ahmedabad,2025-11-28,False,0.1328237337029336
Ahmedabad,2025-11-29,False,0.10917741889199883
Ahmedabad,2025-11-30,False,0.07860935429888177
Ahmedabad,2025-12-01,False,0.14028068128056614
Ahmedabad,2025-12-02,False,0.09895544696802622
Ahmedabad,2025-12-03,False,0.12520763632273946
Ahmedabad,2025-12-04,False,0.10845035841301487
Ahmedabad,2025-12-05,False,0.15274669718121447
Ahmedabad,2025-12-06,False,0.1404813679481564
Ahmedabad,2025-12-07,False,0.15335517649210173
Ahmedabad,2025-12-08,False,0.1459549905513416
Ahmedabad,2025-12-09,False,0.10506795952714176
Ahmedabad,2025-12-10,False,0.10676015825770402
Ahmedabad,2025-12-11,False,0.15655833648064282
Ahmedabad,2025-12-12,False,0.13441869357692904
Ahmedabad,2025-12-13,False,0.12903069989807942
Ahmedabad,2025-12-14,False,0.15863247081327392
Ahmedabad,2025-12-15,False,0.13737425865642278
Ahmedabad,2025-12-16,False,0.14831783030824425
Ahmedabad,2025-12-17,False,0.09758524584696798
Ahmedabad,2025-12-18,False,0.13816556858736428
Ahmedabad,2025-12-19,False,0.15259927957450564
Ahmedabad,2025-12-20,False,0.13173499799603627
Ahmedabad,2025-12-21,False,0.14179188366063766
Ahmedabad,2025-12-22,False,0.12995872425792715
Ahmedabad,2025-12-23,False,0.1324832703470819
Ahmedabad,2025-12-24,False,0.12532510604597397
Ahmedabad,2025-12-25,False,0.15398268678012333
Ahmedabad,2025-12-26,False,0.13438889726083753
Ahmedabad,2025-12-27,False,0.12812701289272416
Ahmedabad,2025-12-28,False,0.15283442390508178
Ahmedabad,2025-12-29,False,0.08987888706351266
Ahmedabad,2025-12-30,False,0.127459099560565
Ahmedabad,2025-12-31,False,0.1519369869319458
Ahmedabad,2026-01-01,False,0.14961052193794644
Ahmedabad,2026-01-02,False,0.10110196174817077
Ahmedabad,2026-01-03,False,0.1404444439551754
Ahmedabad,2026-01-04,False,0.12999732262315467
Ahmedabad,2026-01-05,False,0.10603095394736595
Ahmedabad,2026-01-06,False,0.11988741112674028
Ahmedabad,2026-01-07,False,0.14128052818503012
Ahmedabad,2026-01-08,False,0.1262838270955065
Ahmedabad,2026-01-09,False,0.14616642795086626
Ahmedabad,2026-01-10,False,0.14931400759556734
Ahmedabad,2026-01-11,False,0.1269787192382757
Ahmedabad,2026-01-12,False,0.1612798809162606
Ahmedabad,2026-01-13,False,0.1568711687371483
Ahmedabad,2026-01-14,False,0.13435172660076228
Ahmedabad,2026-01-15,False,0.09621090076986921
Ahmedabad,2026-01-16,False,0.14483491854464908
Ahmedabad,2026-01-17,False,0.13547435914089
Ahmedabad,2026-01-18,False,0.16254200993490492
Ahmedabad,2026-01-19,False,0.14451514198189674
Ahmedabad,2026-01-20,False,0.13697422454122732
Ahmedabad,2026-01-21,False,0.12970114563157364
Ahmedabad,2026-01-22,False,0.13962520442456616
Ahmedabad,2026-01-23,False,0.156208806772959
Ahmedabad,2026-01-24,False,0.14194684062313395
Ahmedabad,2026-01-25,False,0.12311666223844092
Ahmedabad,2026-01-26,False,0.14842823558750878
Ahmedabad,2026-01-27,False,0.1595887809798321
Ahmedabad,2026-01-28,False,0.15795265315588447
Ahmedabad,2026-01-29,False,0.1567730925619613
Ahmedabad,2026-01-30,False,0.12530199012660054
Ahmedabad,2026-01-31,False,0.13448367469690692
Ahmedabad,2026-02-01,False,0.13495150448196752
Ahmedabad,2026-02-02,False,0.14344180408575247
Ahmedabad,2026-02-03,False,0.13854464942166195
Ahmedabad,2026-02-04,False,0.13889825695190616
Ahmedabad,2026-02-05,False,0.11786810698787409
Ahmedabad,2026-02-06,False,0.13557917606991515
Ahmedabad,2026-02-07,False,0.14709173923255042
Ahmedabad,2026-02-08,False,0.16018595143604075
Ahmedabad,2026-02-09,False,0.1421328553452183
Ahmedabad,2026-02-10,False,0.11719020592104057
Ahmedabad,2026-02-11,False,0.1257986388526453
Ahmedabad,2026-02-12,False,0.12597217316194603
Ahmedabad,2026-02-13,False,0.1474234924572223
Ahmedabad,2026-02-14,False,0.1384460048515932
Ahmedabad,2026-02-15,False,0.13700493888529997
Ahmedabad,2026-02-16,False,0.13752541267651475
Ahmedabad,2026-02-17,False,0.12046374635053675
Ahmedabad,2026-02-18,False,0.13140292547919835
Ahmedabad,2026-02-19,False,0.1419986785045082
Ahmedabad - Central,2025-08-24,False,0.12291264197861063
Ahmedabad - Central,2025-08-25,False,0.10590072876252721
Ahmedabad - Central,2025-08-26,False,0.12128717648160647
Ahmedabad - Central,2025-08-27,False,0.12017326592461042
Ahmedabad - Central,2025-08-28,False,0.07230701289115682
Ahmedabad - Central,2025-08-29,False,0.11138888851648582
Ahmedabad - Central,2025-08-30,False,0.10396260788843842
Ahmedabad - Central,2025-08-31,False,0.08256218686621958
Ahmedabad - Central,2025-09-01,False,0.09808342464107528
Ahmedabad - Central,2025-09-02,False,0.11806481491983345
Ahmedabad - Central,2025-09-03,False,0.1197014035774831
Ahmedabad - Central,2025-09-04,False,0.0030366230648626313
Ahmedabad - Central,2025-09-05,False,0.0655783781255585
Ahmedabad - Central,2025-09-06,False,0.08464652619706409
Ahmedabad - Central,2025-09-07,False,0.10644673059602827
Ahmedabad - Central,2025-09-08,False,0.1180365062341398
Ahmedabad - Central,2025-09-09,False,0.0821047123936281
Ahmedabad - Central,2025-09-10,False,0.10509756951633409
Ahmedabad - Central,2025-09-11,False,0.11132130202742335
Ahmedabad - Central,2025-09-12,False,0.11700719957379191
Ahmedabad - Central,2025-09-13,False,0.10987508391980277
Ahmedabad - Central,2025-09-14,False,0.13733993494178187
Ahmedabad - Central,2025-09-15,False,0.08862286313313317
Ahmedabad - Central,2025-09-16,False,0.0924683597206738
Ahmedabad - Central,2025-09-17,False,0.12280838327108462
Ahmedabad - Central,2025-09-18,False,0.10342144585410296
Ahmedabad - Central,2025-09-19,False,0.10038990046800889
Ahmedabad - Central,2025-09-20,False,0.12298890939315321
Ahmedabad - Central,2025-09-21,False,0.0928287433782215
Ahmedabad - Central,2025-09-22,False,0.11215324966916218
Ahmedabad - Central,2025-09-23,False,0.13687800427629698
Ahmedabad - Central,2025-09-24,False,0.059344118729801054
Ahmedabad - Central,2025-09-25,False,0.0785869778237322
Ahmedabad - Central,2025-09-26,False,0.10398950864416118
Ahmedabad - Central,2025-09-27,False,0.09235554979525135
Ahmedabad - Central,2025-09-28,False,0.09644949527168228
Ahmedabad - Central,2025-09-29,False,0.12334480576341006
Ahmedabad - Central,2025-09-30,False,0.10229994103971046
Ahmedabad - Central,2025-10-01,False,0.09793596361138546
Ahmedabad - Central,2025-10-02,False,0.0999585218805944
Ahmedabad - Central,2025-10-03,False,0.10871706994670877
Ahmedabad - Central,2025-10-04,False,0.0832264677141567
Ahmedabad - Central,2025-10-05,False,0.10057008506559512
Ahmedabad - Central,2025-10-06,False,0.11037809443932123
Ahmedabad - Central,2025-10-07,False,0.04198480590980369
Ahmedabad - Central,2025-10-08,False,0.0808855320868962
Ahmedabad - Central,2025-10-09,False,0.09158354858857165
Ahmedabad - Central,2025-10-10,False,0.067800705213785
Ahmedabad - Central,2025-10-11,False,0.11851564442709583
Ahmedabad - Central,2025-10-12,False,0.11802219091860877
Ahmedabad - Central,2025-10-13,False,0.13294170027555324
Ahmedabad - Central,2025-10-14,False,0.12416086197697712
Ahmedabad - Central,2025-10-15,False,0.07818261348306244
Ahmedabad - Central,2025-10-16,False,0.0984897934489134
Ahmedabad - Central,2025-10-17,False,0.07042230667098426
Ahmedabad - Central,2025-10-18,False,0.09143024069698541
Ahmedabad - Central,2025-10-19,False,0.11236682583595364
Ahmedabad - Central,2025-10-20,False,0.1211632384912858
Ahmedabad - Central,2025-10-21,False,0.05469863881086323
Ahmedabad - Central,2025-10-22,False,0.10837041109641288
Ahmedabad - Central,2025-10-23,False,0.07522574215624156
Ahmedabad - Central,2025-10-24,False,0.10798082505058704
Ahmedabad - Central,2025-10-25,False,0.08108649806901919
Ahmedabad - Central,2025-10-26,False,0.0980527364484236
Ahmedabad - Central,2025-10-27,False,0.1328028401210391
Ahmedabad - Central,2025-10-28,False,0.10140519515531349
Ahmedabad - Central,2025-10-29,False,0.08638854568126525
Ahmedabad - Central,2025-10-30,False,0.11734695509607312
Ahmedabad - Central,2025-10-31,False,0.11435509906156527
Ahmedabad - Central,2025-11-01,False,0.12231267117199435
Ahmedabad - Central,2025-11-02,False,0.13059904996706173
Ahmedabad - Central,2025-11-03,False,0.1344531616178417
Ahmedabad - Central,2025-11-04,False,0.09132644081581864
Ahmedabad - Central,2025-11-05,False,0.10502340176062519
Ahmedabad - Central,2025-11-06,False,0.10281551013095436
Ahmedabad - Central,2025-11-07,False,0.10882776440086206
Ahmedabad - Central,2025-11-08,False,0.09632226452315051
Ahmedabad - Central,2025-11-09,False,0.11137576367642121
Ahmedabad - Central,2025-11-10,False,0.048092457738793115
Ahmedabad - Central,2025-11-11,False,0.09797549335349381
Ahmedabad - Central,2025-11-12,False,0.09119467781298368
Ahmedabad - Central,2025-11-13,False,0.10372471251829612
Ahmedabad - Central,2025-11-14,False,0.11566547278693973
Ahmedabad - Central,2025-11-15,False,0.11553062274045939
Ahmedabad - Central,2025-11-16,False,0.1202520747426033
Ahmedabad - Central,2025-11-17,False,0.043886926695235084
Ahmedabad - Central,2025-11-18,False,0.0960593997131815
Ahmedabad - Central,2025-11-19,False,0.10719106580372656
Ahmedabad - Central,2025-11-20,False,0.11485716434045112
Ahmedabad - Central,2025-11-21,False,0.08119393234512134
Ahmedabad - Central,2025-11-22,False,0.09170654037899278
Ahmedabad - Central,2025-11-23,False,0.1050519578335935
Ahmedabad - Central,2025-11-24,False,0.12285636271906475
Ahmedabad - Central,2025-11-25,False,0.0960394265977148
Ahmedabad - Central,2025-11-26,False,0.10683620339006944
Ahmedabad - Central,2025-11-27,False,0.08647193371742945
Ahmedabad - Central,2025-11-28,False,0.10148680006229838
Ahmedabad - Central,2025-11-29,False,0.10560123904236424
Ahmedabad - Central,2025-11-30,False,0.11011056968637295
Ahmedabad - Central,2025-12-01,False,0.1258131084382107
Ahmedabad - Central,2025-12-02,False,0.11559768723911779
Ahmedabad - Central,2025-12-03,False,0.07959821597981559
Ahmedabad - Central,2025-12-04,False,0.10696274223308078
Ahmedabad - Central,2025-12-05,False,0.10683358420811245
Ahmedabad - Central,2025-12-06,False,0.11497451809882026
Ahmedabad - Central,2025-12-07,False,0.10670503368792444
Ahmedabad - Central,2025-12-08,False,0.11215693569906282
Ahmedabad - Central,2025-12-09,False,0.09725072544752011
Ahmedabad - Central,2025-12-10,False,0.12049430502892372
Ahmedabad - Central,2025-12-11,False,0.12071400468493698
Ahmedabad - Central,2025-12-12,False,0.1268738569561969
Ahmedabad - Central,2025-12-13,False,0.14162750642225613
Ahmedabad - Central,2025-12-14,False,0.10955825066273428
Ahmedabad - Central,2025-12-15,False,0.08881312007164893
Ahmedabad - Central,2025-12-16,False,0.05955284502692293
Ahmedabad - Central,2025-12-17,False,0.09653577921915668
Ahmedabad - Central,2025-12-18,False,0.12430714926361991
Ahmedabad - Central,2025-12-19,False,0.1342287212218175
Ahmedabad - Central,2025-12-20,False,0.10626609234629797
Ahmedabad - Central,2025-12-21,False,0.13097071752538658
Ahmedabad - Central,2025-12-22,False,0.10081334344970683
Ahmedabad - Central,2025-12-23,False,0.06909242133153398
Ahmedabad - Central,2025-12-24,False,0.08437442935969725
Ahmedabad - Central,2025-12-25,False,0.09679297104272105
Ahmedabad - Central,2025-12-26,False,0.10833714158442348
Ahmedabad - Central,2025-12-27,False,0.11553062274045939
Ahmedabad - Central,2025-12-28,False,0.07731575064540291
Ahmedabad - Central,2025-12-29,False,0.09823421237337637
Ahmedabad - Central,2025-12-30,False,0.10978433865078557
Ahmedabad - Central,2025-12-31,False,0.06113508763477754
Ahmedabad - Central,2026-01-01,False,0.11392405330088606
Ahmedabad - Central,2026-01-02,False,0.12342788671026811
Ahmedabad - Central,2026-01-03,False,0.07106701533927356
Ahmedabad - Central,2026-01-04,False,0.10587310834132152
Ahmedabad - Central,2026-01-05,False,0.11584072530627015
Ahmedabad - Central,2026-01-06,False,0.11977627334122087
Ahmedabad - Central,2026-01-07,False,0.09901603826635136
Ahmedabad - Central,2026-01-08,False,0.10036238054572733
Ahmedabad - Central,2026-01-09,False,0.12110128458979419
Ahmedabad - Central,2026-01-10,False,0.1230102562055681
Ahmedabad - Central,2026-01-11,False,0.1230532646308014
Ahmedabad - Central,2026-01-12,False,0.0686556305930589
Ahmedabad - Central,2026-01-13,False,0.11393385520482696
Ahmedabad - Central,2026-01-14,False,0.11808594327916178
Ahmedabad - Central,2026-01-15,False,0.09881725350673687
Ahmedabad - Central,2026-01-16,False,0.11308646734513528
Ahmedabad - Central,2026-01-17,False,0.1124714341913961
Ahmedabad - Central,2026-01-18,False,0.13454039909749044
Ahmedabad - Central,2026-01-19,False,0.06221474579809044
Ahmedabad - Central,2026-01-20,False,0.1118506990235375
Ahmedabad - Central,2026-01-21,False,0.09472013451759859
Ahmedabad - Central,2026-01-22,False,0.06466679020868582
Ahmedabad - Central,2026-01-23,False,0.08765734239906253
Ahmedabad - Central,2026-01-24,False,0.1076309196607641
Ahmedabad - Central,2026-01-25,False,0.12011271875854412
Ahmedabad - Central,2026-01-26,False,0.08393851442906264
Ahmedabad - Central,2026-01-27,False,0.11782546773910263
Ahmedabad - Central,2026-01-28,False,0.08754536118757877
Ahmedabad - Central,2026-01-29,False,0.10000411259038755
Ahmedabad - Central,2026-01-30,False,0.10465378040865009
Ahmedabad - Central,2026-01-31,False,0.10302850889365905
Ahmedabad - Central,2026-02-01,False,0.12222122188531903
Ahmedabad - Central,2026-02-02,False,0.10039328321120328
Ahmedabad - Central,2026-02-03,False,0.07703687988827634
Ahmedabad - Central,2026-02-04,False,0.10920223364419751
Ahmedabad - Central,2026-02-05,False,0.09435866452617525
Ahmedabad - Central,2026-02-06,False,0.1224809455407288
Ahmedabad - Central,2026-02-07,False,0.10894573143305092
Ahmedabad - Central,2026-02-08,False,0.07690382576657728
Ahmedabad - Central,2026-02-09,False,0.08528294403743919
Ahmedabad - Central,2026-02-10,False,0.12273363921166269
Ahmedabad - Central,2026-02-11,False,0.10720888984844756
Ahmedabad - Central,2026-02-12,False,0.05076481938124949
Ahmedabad - Central,2026-02-13,False,0.07240270624351658
Ahmedabad - Central,2026-02-14,False,0.1138396435043712
